id,maxtemp,dewpoint,humidity,cloud,sunshine,windspeed,maxt-dew,cloud_humidity,cloud_humidity/Press,clo^2,wi,sun_humidity,rainfall
1165,20.2,16.6,95.0,95.0,0.0,25.1,3.599999999999998,9025.0,8.875885129819041,9025.0,66.5,0.0,1
1166,18.3,16.2,95.0,96.0,0.3,9.1,2.1000000000000014,9120.0,8.955223880597016,9216.0,66.71,0.003157894736842105,1
1167,26.0,21.4,85.0,89.0,0.5,18.0,4.600000000000001,7565.0,7.437813391013666,7921.0,60.550000000000004,0.0058823529411764705,1
1168,23.6,21.3,85.0,80.0,0.0,7.9,2.3000000000000007,6800.0,6.697527824288388,6400.0,58.0,0.0,1
1169,21.3,17.8,83.0,84.0,0.6,37.9,3.5,6972.0,6.854783207157605,7056.0,58.220000000000006,0.007228915662650602,0
1170,25.9,21.4,91.0,88.0,1.4,33.2,4.5,8008.0,7.902891542484951,7744.0,62.379999999999995,0.015384615384615384,1
1171,26.6,21.9,91.0,91.0,2.1,16.0,4.700000000000003,8281.0,8.163446372239747,8281.0,63.07,0.023076923076923078,1
1172,26.2,12.4,77.0,62.0,10.0,39.5,13.799999999999999,4774.0,4.674892283587935,3844.0,46.4,0.12987012987012986,1
1173,24.8,23.2,93.0,100.0,0.2,41.4,1.6000000000000014,9300.0,9.173406983625963,10000.0,67.14,0.002150537634408602,1
1174,26.1,16.9,85.0,79.0,5.0,22.0,9.200000000000003,6715.0,6.6373430858950275,6241.0,56.2,0.058823529411764705,1
1175,16.3,11.6,76.0,79.0,2.2,35.6,4.700000000000001,6004.0,5.936325884912003,6241.0,53.440000000000005,0.028947368421052635,0
1176,28.1,22.3,92.0,88.0,0.8,21.9,5.800000000000001,8096.0,7.938811531672878,7744.0,62.96,0.008695652173913044,1
1177,21.9,19.5,92.0,90.0,0.2,20.5,2.3999999999999986,8280.0,8.223259509385242,8100.0,63.74,0.002173913043478261,1
1178,21.3,17.6,75.0,83.0,9.2,27.6,3.6999999999999993,6225.0,6.173145577151924,6889.0,52.14,0.12266666666666666,1
1179,26.4,21.3,90.0,83.0,3.7,25.0,5.099999999999998,7470.0,7.396771957619566,6889.0,59.79,0.04111111111111111,1
1180,26.3,22.3,97.0,93.0,0.0,8.6,4.0,9021.0,8.894695326365609,8649.0,66.7,0.0,1
1181,27.9,23.3,89.0,84.0,2.1,14.2,4.599999999999998,7476.0,7.386621875308764,7056.0,60.169999999999995,0.02359550561797753,1
1182,25.2,22.8,89.0,81.0,0.3,30.6,2.3999999999999986,7209.0,7.125630127508154,6561.0,59.81,0.0033707865168539327,1
1183,27.0,21.9,91.0,88.0,1.1,27.9,5.100000000000001,8008.0,7.905231984205331,7744.0,62.47,0.012087912087912088,1
1184,27.9,23.2,93.0,88.0,0.3,14.3,4.699999999999999,8184.0,8.115022310361924,7744.0,63.51,0.0032258064516129032,1
1185,24.8,19.8,91.0,88.0,0.0,27.3,5.0,8008.0,7.923221529632928,7744.0,62.8,0.0,1
1186,26.7,23.1,87.0,89.0,0.2,17.3,3.599999999999998,7743.0,7.613569321533923,7921.0,61.44,0.0022988505747126436,0
1187,25.3,21.4,89.0,88.0,1.5,28.0,3.900000000000002,7832.0,7.729201618474292,7744.0,61.55,0.016853932584269662,1
1188,26.8,22.3,90.0,83.0,1.3,17.5,4.5,7470.0,7.363958990536278,6889.0,60.51,0.014444444444444446,1
1189,27.6,23.1,90.0,88.0,1.8,22.6,4.5,7920.0,7.8299555116164115,7744.0,61.86,0.02,1
1190,28.2,24.2,89.0,84.0,2.5,15.4,4.0,7476.0,7.418138519547529,7056.0,60.05,0.028089887640449437,1
1191,26.9,22.3,87.0,81.0,1.1,28.8,4.599999999999998,7047.0,7.002186009538951,6561.0,58.77000000000001,0.012643678160919542,1
1192,28.4,24.1,97.0,88.0,1.0,30.0,4.299999999999997,8536.0,8.409852216748769,7744.0,64.9,0.010309278350515464,1
1193,28.1,21.6,82.0,80.0,2.5,13.8,6.5,6560.0,6.523468575974542,6400.0,56.050000000000004,0.03048780487804878,1
1194,29.1,23.7,87.0,82.0,2.5,16.5,5.400000000000002,7134.0,7.044534412955465,6724.0,58.650000000000006,0.028735632183908046,1
1195,26.3,23.6,90.0,83.0,0.1,20.9,2.6999999999999993,7470.0,7.352362204724409,6889.0,60.87,0.0011111111111111111,1
1196,26.3,22.9,93.0,88.0,0.1,13.4,3.400000000000002,8184.0,8.082962962962963,7744.0,63.57,0.001075268817204301,0
1197,28.6,21.0,87.0,89.0,2.1,35.3,7.600000000000001,7743.0,7.6323311976343025,7921.0,60.87,0.02413793103448276,1
1198,28.8,22.0,89.0,83.0,1.0,15.0,6.800000000000001,7387.0,7.295081967213115,6889.0,60.2,0.011235955056179775,1
1199,27.6,24.8,84.0,85.0,1.8,27.4,2.8000000000000007,7140.0,7.019958706125258,7225.0,58.56,0.02142857142857143,1
1200,30.2,23.1,84.0,83.0,2.6,12.0,7.099999999999998,6972.0,6.887286377556061,6889.0,57.72,0.030952380952380953,1
1201,27.8,25.0,93.0,86.0,0.0,14.5,2.8000000000000007,7998.0,7.928231562252181,7396.0,63.0,0.0,1
1202,30.3,24.9,84.0,85.0,3.1,16.0,5.400000000000002,7140.0,7.0700069313793446,7225.0,58.17,0.036904761904761905,1
1203,29.3,25.0,89.0,88.0,2.2,20.0,4.300000000000001,7832.0,7.7590647909649295,7744.0,61.34,0.02471910112359551,1
1204,28.8,23.4,89.0,88.0,0.4,22.0,5.400000000000002,7832.0,7.734544736322339,7744.0,61.88,0.0044943820224719105,1
1205,28.4,23.2,84.0,75.0,7.2,25.1,5.199999999999999,6300.0,6.240713224368499,5625.0,53.94,0.08571428571428572,1
1206,28.1,21.1,80.0,78.0,5.4,12.6,7.0,6240.0,6.175771971496437,6084.0,53.78,0.0675,1
1207,28.7,23.1,90.0,81.0,2.3,23.3,5.599999999999998,7290.0,7.215678511333268,6561.0,59.61,0.025555555555555554,1
1208,28.8,21.6,91.0,90.0,1.3,24.9,7.199999999999999,8190.0,8.084896347482724,8100.0,63.01,0.014285714285714287,0
1209,30.8,24.5,84.0,81.0,2.3,14.3,6.300000000000001,6804.0,6.721327669663143,6561.0,57.21000000000001,0.027380952380952377,1
1210,29.8,23.2,87.0,81.0,2.5,12.7,6.600000000000001,7047.0,6.966880869995057,6561.0,58.35000000000001,0.028735632183908046,1
1211,28.4,25.3,85.0,83.0,3.7,14.3,3.099999999999998,7055.0,6.9741004349545275,6889.0,57.79,0.043529411764705886,1
1212,28.6,22.2,76.0,74.0,6.0,9.2,6.400000000000002,5624.0,5.55182625863771,5476.0,50.800000000000004,0.07894736842105263,1
1213,26.2,19.8,79.0,70.0,6.0,31.9,6.399999999999999,5530.0,5.45903257650543,4900.0,50.800000000000004,0.0759493670886076,1
1214,28.8,25.1,94.0,88.0,1.0,16.9,3.6999999999999993,8272.0,8.203907567192305,7744.0,63.7,0.010638297872340425,1
1215,28.7,24.4,81.0,82.0,0.4,15.2,4.300000000000001,6642.0,6.603042051893826,6724.0,56.88,0.0049382716049382715,1
1216,30.8,24.2,81.0,88.0,0.4,13.0,6.600000000000001,7128.0,7.068623562078541,7744.0,58.68,0.0049382716049382715,1
1217,30.6,25.3,81.0,78.0,4.5,16.5,5.300000000000001,6318.0,6.264749628160635,6084.0,54.449999999999996,0.05555555555555555,1
1218,28.7,22.0,81.0,61.0,7.2,7.4,6.699999999999999,4941.0,4.8775913129318855,3721.0,48.540000000000006,0.08888888888888889,1
1219,28.7,23.1,92.0,78.0,1.0,15.8,5.599999999999998,7176.0,7.08390918065153,6084.0,59.900000000000006,0.010869565217391304,1
1220,27.8,25.2,90.0,86.0,1.2,15.1,2.6000000000000014,7740.0,7.658816544626954,7396.0,61.44,0.013333333333333332,1
1221,30.8,25.4,87.0,88.0,0.9,11.9,5.400000000000002,7656.0,7.585455266025959,7744.0,60.93,0.010344827586206896,1
1222,28.1,25.5,85.0,83.0,3.7,16.0,2.6000000000000014,7055.0,6.996231654105514,6889.0,57.79,0.043529411764705886,1
1223,30.7,25.8,81.0,87.0,8.3,15.7,4.899999999999999,7047.0,6.990377938696557,7569.0,56.01,0.10246913580246915,1
1224,30.6,25.9,87.0,83.0,2.2,26.9,4.700000000000003,7221.0,7.158009516256939,6889.0,59.040000000000006,0.025287356321839084,1
1225,31.0,26.0,85.0,88.0,1.5,27.0,5.0,7480.0,7.416955875061973,7744.0,59.949999999999996,0.01764705882352941,1
1226,32.8,24.6,84.0,78.0,2.9,25.1,8.199999999999996,6552.0,6.499355222696161,6084.0,56.13,0.034523809523809526,1
1227,33.0,26.0,79.0,86.0,3.3,27.6,7.0,6794.0,6.728064963359081,7396.0,56.410000000000004,0.04177215189873418,1
1228,31.2,26.4,86.0,88.0,1.2,13.2,4.800000000000001,7568.0,7.5042141794744674,7744.0,60.44,0.013953488372093023,1
1229,33.1,26.2,90.0,82.0,3.1,22.9,6.900000000000002,7380.0,7.33015494636472,6724.0,59.669999999999995,0.034444444444444444,1
1230,32.9,23.2,87.0,80.0,4.2,20.5,9.7,6960.0,6.914365189747666,6400.0,57.540000000000006,0.04827586206896552,1
1231,33.1,25.1,79.0,69.0,3.1,18.8,8.0,5451.0,5.394359228104898,4761.0,51.37,0.039240506329113925,0
1232,31.1,26.4,85.0,85.0,4.4,14.6,4.700000000000003,7225.0,7.168369877964084,7225.0,58.18,0.05176470588235295,1
1233,32.3,25.3,86.0,72.0,7.6,9.2,6.9999999999999964,6192.0,6.141638563777028,5184.0,53.72,0.08837209302325581,1
1234,32.0,25.1,76.0,77.0,10.4,38.0,6.899999999999999,5852.0,5.802101923458259,5929.0,50.38,0.1368421052631579,0
1235,30.8,25.4,98.0,93.0,0.6,25.1,5.400000000000002,9114.0,9.03360095153137,8649.0,66.91999999999999,0.006122448979591836,1
1236,32.8,26.6,82.0,88.0,0.2,38.3,6.199999999999996,7216.0,7.158020037694673,7744.0,59.14,0.0024390243902439024,1
1237,33.8,25.0,69.0,70.0,6.9,23.9,8.799999999999997,4830.0,4.7988077496274215,4900.0,46.53,0.1,1
1238,31.0,24.4,65.0,49.0,11.8,9.1,6.600000000000001,3185.0,3.158155676747645,2401.0,37.160000000000004,0.18153846153846154,0
1239,33.0,24.8,75.0,69.0,10.1,12.6,8.2,5175.0,5.14004767580453,4761.0,47.67,0.13466666666666666,0
1240,33.3,25.8,78.0,32.0,11.8,9.1,7.4999999999999964,2496.0,2.4756992660186468,1024.0,37.260000000000005,0.1512820512820513,0
1241,29.1,24.9,58.0,48.0,8.4,23.7,4.200000000000003,2784.0,2.7605354486861677,2304.0,35.08,0.14482758620689656,1
1242,32.3,26.4,81.0,30.0,11.5,39.3,5.899999999999999,2430.0,2.4102360642729614,900.0,37.949999999999996,0.1419753086419753,0
1243,32.4,24.3,79.0,32.0,1.5,30.4,8.099999999999998,2528.0,2.503218140409942,1024.0,40.75,0.0189873417721519,0
1244,33.9,25.4,80.0,79.0,5.7,39.9,8.5,6320.0,6.2667327714427365,6241.0,53.99,0.07125000000000001,1
1245,33.0,26.2,79.0,21.0,8.5,50.6,6.800000000000001,1659.0,1.6428995840760547,441.0,35.35,0.10759493670886076,0
1246,34.2,26.2,84.0,57.0,5.9,24.4,8.000000000000004,4788.0,4.74059405940594,3249.0,48.93,0.07023809523809524,1
1247,32.0,25.4,74.0,46.0,10.3,19.0,6.600000000000001,3404.0,3.377989480996328,2116.0,40.309999999999995,0.1391891891891892,0
1248,33.3,25.4,78.0,66.0,6.5,9.9,7.899999999999999,5148.0,5.116787595666435,4356.0,49.05,0.08333333333333333,1
1249,34.0,26.5,81.0,79.0,6.8,43.8,7.5,6399.0,6.346954969252132,6241.0,54.059999999999995,0.08395061728395062,1
1250,34.0,25.2,74.0,22.0,11.8,12.5,8.8,1628.0,1.6149191548457493,484.0,32.660000000000004,0.15945945945945947,0
1251,35.3,26.4,74.0,49.0,10.8,28.6,8.899999999999999,3626.0,3.607960199004975,2401.0,41.059999999999995,0.14594594594594595,1
1252,33.4,25.7,82.0,72.0,7.7,40.8,7.699999999999999,5904.0,5.851917930419269,5184.0,52.09,0.09390243902439024,0
1253,32.0,26.3,87.0,85.0,1.5,4.5,5.699999999999999,7395.0,7.356013130408834,7225.0,59.85,0.017241379310344827,1
1254,32.8,26.1,75.0,61.0,7.2,9.2,6.699999999999996,4575.0,4.531946508172362,3721.0,46.14,0.096,1
1255,31.7,25.6,84.0,86.0,1.6,21.6,6.099999999999998,7224.0,7.157435846626375,7396.0,58.92000000000001,0.01904761904761905,1
1256,32.9,25.7,79.0,72.0,8.8,16.2,7.199999999999999,5688.0,5.643976979559437,5184.0,50.56,0.11139240506329115,1
1257,32.9,25.0,81.0,75.0,2.1,19.8,7.899999999999999,6075.0,6.035167891913372,5625.0,54.269999999999996,0.02592592592592593,1
1258,35.1,25.9,75.0,32.0,9.5,12.6,9.200000000000003,2400.0,2.379771938522558,1024.0,36.75,0.12666666666666668,0
1259,33.0,25.0,74.0,29.0,10.0,22.6,8.0,2146.0,2.1342615614122327,841.0,35.3,0.13513513513513514,0
1260,32.8,25.2,84.0,85.0,2.1,13.0,7.599999999999998,7140.0,7.067207760071266,7225.0,58.47,0.025,1
1261,31.1,25.4,81.0,88.0,3.8,11.3,5.700000000000003,7128.0,7.073533789818398,7744.0,57.66,0.046913580246913576,1
1262,31.0,25.4,82.0,88.0,7.0,13.6,5.600000000000001,7216.0,7.153053132434576,7744.0,57.1,0.08536585365853659,1
1263,32.1,25.8,75.0,78.0,8.3,14.3,6.300000000000001,5850.0,5.8441558441558445,6084.0,50.91,0.11066666666666668,0
1264,33.7,24.8,75.0,48.0,7.0,28.5,8.900000000000002,3600.0,3.5996400359964005,2304.0,42.3,0.09333333333333334,1
1265,35.0,25.3,76.0,38.0,10.0,30.0,9.7,2888.0,2.890890890890891,1444.0,38.800000000000004,0.13157894736842105,0
1266,30.8,25.5,88.0,88.0,1.9,29.0,5.300000000000001,7744.0,7.702407002188184,7744.0,61.03,0.02159090909090909,1
1267,31.3,25.6,85.0,87.0,0.1,29.6,5.699999999999999,7395.0,7.367005379557681,7569.0,60.06999999999999,0.0011764705882352942,1
1268,31.3,26.3,93.0,88.0,0.1,27.0,5.0,8184.0,8.135997614076945,7744.0,63.57,0.001075268817204301,1
1269,35.0,25.0,75.0,78.0,9.0,18.0,10.0,5850.0,5.8029957345501435,6084.0,50.699999999999996,0.12,0
1270,30.4,25.5,84.0,84.0,5.7,11.7,4.899999999999999,7056.0,7.051064255021485,7056.0,57.089999999999996,0.06785714285714287,1
1271,32.8,25.8,79.0,76.0,7.1,18.8,6.9999999999999964,6004.0,5.946320689313657,5776.0,52.27,0.08987341772151898,1
1272,31.4,25.4,81.0,84.0,1.8,12.8,6.0,6804.0,6.744647105471848,7056.0,57.059999999999995,0.022222222222222223,1
1273,30.6,25.0,86.0,88.0,0.4,21.9,5.600000000000001,7568.0,7.503470156652786,7744.0,60.68,0.004651162790697674,1
1274,32.2,25.9,86.0,82.0,1.2,14.6,6.300000000000004,7052.0,6.998809051210798,6724.0,58.64,0.013953488372093023,1
1275,32.0,25.3,80.0,69.0,6.0,12.8,6.699999999999999,5520.0,5.475647257216546,4761.0,50.900000000000006,0.075,1
1276,32.0,25.0,85.0,83.0,6.5,21.9,7.0,7055.0,6.98169223156853,6889.0,56.949999999999996,0.07647058823529412,0
1277,29.2,25.4,89.0,81.0,6.4,23.9,3.8000000000000007,7209.0,7.1482399603371345,6561.0,57.980000000000004,0.07191011235955057,1
1278,32.9,26.1,75.0,71.0,7.6,13.3,6.799999999999997,5325.0,5.297453243135694,5041.0,49.019999999999996,0.10133333333333333,1
1279,33.1,24.9,76.0,30.0,9.4,11.9,8.200000000000003,2280.0,2.259439104152215,900.0,36.580000000000005,0.1236842105263158,0
1280,31.4,24.8,78.0,58.0,10.3,15.1,6.599999999999998,4524.0,4.488985909902759,3364.0,45.51,0.13205128205128205,0
1281,33.2,24.8,72.0,28.0,11.8,14.6,8.400000000000002,2016.0,2.0041753653444676,784.0,33.660000000000004,0.1638888888888889,0
1282,33.2,25.2,81.0,77.0,7.8,22.5,8.000000000000004,6237.0,6.18565903005058,5929.0,53.16,0.0962962962962963,1
1283,33.3,25.8,79.0,43.0,9.5,11.2,7.4999999999999964,3397.0,3.3650321941555226,1849.0,41.65,0.12025316455696203,0
1284,33.0,25.1,78.0,67.0,5.7,12.5,7.899999999999999,5226.0,5.1850381982339515,4489.0,49.589999999999996,0.07307692307692308,1
1285,31.0,26.2,83.0,83.0,4.7,14.8,4.800000000000001,6889.0,6.849955255046236,6889.0,56.690000000000005,0.056626506024096385,1
1286,33.0,25.2,78.0,69.0,10.8,12.0,7.800000000000001,5382.0,5.339285714285714,4761.0,48.660000000000004,0.13846153846153847,0
1287,33.3,25.6,84.0,81.0,3.0,12.9,7.699999999999996,6804.0,6.764091858037578,6561.0,57.00000000000001,0.03571428571428571,1
1288,32.3,24.7,79.0,57.0,6.1,20.2,7.599999999999998,4503.0,4.475698240731537,3249.0,46.870000000000005,0.07721518987341772,0
1289,32.3,26.4,79.0,78.0,8.2,25.1,5.899999999999999,6162.0,6.1137017561266,6084.0,52.54,0.10379746835443036,1
1290,32.3,24.4,79.0,40.0,11.2,12.4,7.899999999999999,3160.0,3.133677112257041,1600.0,40.24,0.14177215189873416,0
1291,34.4,25.6,72.0,41.0,10.4,4.4,8.799999999999997,2952.0,2.927409758032527,1681.0,37.980000000000004,0.14444444444444446,0
1292,33.1,25.8,75.0,46.0,10.2,4.5,7.300000000000001,3450.0,3.422279535760341,2116.0,40.739999999999995,0.13599999999999998,0
1293,33.2,24.4,74.0,47.0,10.0,14.8,8.800000000000004,3478.0,3.466214869443891,2209.0,40.7,0.13513513513513514,0
1294,34.0,24.3,80.0,63.0,6.8,7.9,9.7,5040.0,4.992076069730587,3969.0,48.86,0.08499999999999999,1
1295,35.6,24.6,77.0,47.0,6.3,25.2,11.0,3619.0,3.5782084239667786,2209.0,43.01,0.08181818181818182,1
1296,33.3,24.2,72.0,54.0,10.1,9.5,9.099999999999998,3888.0,3.85561285204284,2916.0,41.97,0.14027777777777778,0
1297,31.4,24.5,81.0,88.0,2.2,22.5,6.899999999999999,7128.0,7.047656713466482,7744.0,58.14,0.027160493827160497,1
1298,31.0,25.3,85.0,88.0,1.9,13.0,5.699999999999999,7480.0,7.420634920634921,7744.0,59.83,0.022352941176470586,1
1299,31.8,24.8,84.0,78.0,4.1,8.1,7.0,6552.0,6.487771066442222,6084.0,55.77,0.0488095238095238,1
1300,31.4,24.7,79.0,84.0,2.9,23.9,6.699999999999999,6636.0,6.636,7056.0,55.93,0.03670886075949367,1
1301,30.5,24.3,87.0,79.0,5.9,12.8,6.199999999999999,6873.0,6.8340459381525305,6241.0,56.73,0.067816091954023,1
1302,30.8,24.2,84.0,85.0,2.4,13.1,6.600000000000001,7140.0,7.081225825647129,7225.0,58.38,0.02857142857142857,1
1303,33.7,26.1,89.0,87.0,0.6,11.0,7.600000000000001,7743.0,7.6861226920786185,7569.0,61.52,0.006741573033707865,1
1304,33.7,24.3,72.0,29.0,5.9,9.2,9.400000000000002,2088.0,2.071223092947128,841.0,35.73,0.08194444444444444,0
1305,32.8,24.5,78.0,78.0,8.6,25.2,8.299999999999997,6084.0,6.0279401565441395,6084.0,52.02,0.11025641025641025,1
1306,32.4,24.5,77.0,54.0,9.9,20.0,7.899999999999999,4158.0,4.111539602491843,2916.0,44.03,0.1285714285714286,1
1307,30.6,25.3,81.0,82.0,2.8,25.5,5.300000000000001,6642.0,6.587978575679428,6724.0,56.16,0.0345679012345679,1
1308,35.0,25.3,75.0,30.0,9.1,9.2,9.7,2250.0,2.2310361923648983,900.0,36.27,0.12133333333333333,0
1309,32.3,26.2,89.0,80.0,6.1,25.1,6.099999999999998,7120.0,7.12,6400.0,57.77,0.06853932584269662,1
1310,31.7,26.0,82.0,85.0,0.4,25.9,5.699999999999999,6970.0,6.913996627318718,7225.0,58.18000000000001,0.004878048780487805,1
1311,29.1,23.2,72.0,69.0,7.1,25.9,5.900000000000002,4968.0,4.927105028265397,4761.0,47.37,0.09861111111111111,1
1312,31.7,24.3,76.0,49.0,7.2,15.1,7.399999999999999,3724.0,3.7028935070100424,2401.0,42.94,0.09473684210526316,1
1313,32.0,25.4,84.0,78.0,4.6,15.7,6.600000000000001,6552.0,6.499355222696161,6084.0,55.62,0.054761904761904755,1
1314,32.7,25.1,78.0,67.0,5.4,11.7,7.600000000000001,5226.0,5.218693828639904,4489.0,49.68,0.06923076923076923,1
1315,30.5,25.2,86.0,87.0,0.4,22.3,5.300000000000001,7482.0,7.431466030989274,7569.0,60.38,0.004651162790697674,1
1316,32.4,26.6,81.0,78.0,6.0,20.5,5.799999999999997,6318.0,6.282191508402108,6084.0,54.0,0.07407407407407407,1
1317,30.3,26.4,89.0,80.0,4.0,10.3,3.900000000000002,7120.0,7.05999008428359,6400.0,58.4,0.0449438202247191,1
1318,32.0,24.9,84.0,73.0,8.4,9.5,7.100000000000001,6132.0,6.116708229426434,5329.0,52.98,0.1,1
1319,29.9,23.2,85.0,82.0,2.1,7.9,6.699999999999999,6970.0,6.908514223411637,6724.0,57.96999999999999,0.024705882352941178,1
1320,28.6,23.2,80.0,88.0,1.2,6.6,5.400000000000002,7040.0,6.959960454770143,7744.0,58.04,0.015,1
1321,32.0,25.9,82.0,49.0,6.1,12.0,6.100000000000001,4018.0,3.9774302118392395,2401.0,45.67,0.07439024390243902,1
1322,27.9,25.2,93.0,88.0,0.0,19.8,2.6999999999999993,8184.0,8.139234211834909,7744.0,63.6,0.0,1
1323,28.1,24.7,81.0,84.0,1.4,21.5,3.400000000000002,6804.0,6.741973840665874,7056.0,57.17999999999999,0.01728395061728395,1
1324,32.3,25.9,81.0,84.0,2.5,14.5,6.399999999999999,6804.0,6.738635238189561,7056.0,56.849999999999994,0.030864197530864196,1
1325,32.8,24.1,86.0,78.0,2.3,25.0,8.699999999999996,6708.0,6.62583958909522,6084.0,57.11,0.026744186046511628,1
1326,29.2,25.5,88.0,83.0,2.3,28.0,3.6999999999999993,7304.0,7.2252448313384114,6889.0,59.410000000000004,0.026136363636363635,1
1327,30.7,23.0,79.0,84.0,2.5,11.3,7.699999999999999,6636.0,6.5800694100148736,7056.0,56.05,0.03164556962025317,1
1328,31.0,25.0,77.0,70.0,6.4,15.3,6.0,5390.0,5.3440412452905015,4900.0,49.879999999999995,0.08311688311688312,0
1329,30.6,25.0,84.0,57.0,3.9,13.6,5.600000000000001,4788.0,4.738248391885206,3249.0,49.53,0.04642857142857143,1
1330,33.7,25.8,75.0,39.0,9.1,30.5,7.900000000000002,2925.0,2.8928889328454157,1521.0,38.970000000000006,0.12133333333333333,0
1331,32.4,22.9,77.0,59.0,3.5,12.3,9.5,4543.0,4.515006956867421,3481.0,47.45,0.045454545454545456,0
1332,31.4,24.1,87.0,83.0,3.0,37.5,7.299999999999997,7221.0,7.164401230280782,6889.0,58.800000000000004,0.034482758620689655,1
1333,31.9,22.1,83.0,83.0,3.4,34.0,9.799999999999997,6889.0,6.824846443431742,6889.0,57.08,0.04096385542168675,1
1334,31.3,25.6,81.0,82.0,3.2,22.9,5.699999999999999,6642.0,6.555467824713777,6724.0,56.04,0.03950617283950617,1
1335,30.7,21.4,76.0,49.0,8.8,21.3,9.3,3724.0,3.668965517241379,2401.0,42.46,0.11578947368421054,0
1336,31.9,24.9,74.0,67.0,8.0,38.0,7.0,4958.0,4.8847290640394085,4489.0,47.300000000000004,0.10810810810810811,1
1337,31.2,25.3,83.0,85.0,2.2,39.7,5.899999999999999,7055.0,6.992764396867876,7225.0,58.040000000000006,0.026506024096385545,1
1338,31.0,22.1,76.0,83.0,2.0,34.0,8.899999999999999,6308.0,6.260420801905518,6889.0,54.699999999999996,0.02631578947368421,1
1339,31.7,23.8,79.0,88.0,1.6,22.0,7.899999999999999,6952.0,6.88180558305286,7744.0,57.52,0.020253164556962026,1
1340,30.7,23.6,75.0,43.0,7.2,25.1,7.099999999999998,3225.0,3.1842417061611377,1849.0,40.739999999999995,0.096,0
1341,31.0,24.8,75.0,78.0,2.0,36.0,6.199999999999999,5850.0,5.8029957345501435,6084.0,52.8,0.02666666666666667,1
1342,31.7,25.8,79.0,73.0,7.9,29.6,5.899999999999999,5767.0,5.7337442831576855,5329.0,51.13,0.1,0
1343,31.0,26.0,87.0,81.0,3.5,34.8,5.0,7047.0,7.002186009538951,6561.0,58.05000000000001,0.040229885057471264,1
1344,30.8,25.2,83.0,81.0,2.1,25.1,5.600000000000001,6723.0,6.653142008906482,6561.0,56.87,0.02530120481927711,1
1345,31.7,23.7,75.0,54.0,6.0,9.1,8.0,4050.0,4.004350405378683,2916.0,44.400000000000006,0.08,0
1346,32.8,24.3,74.0,27.0,10.6,12.4,8.499999999999996,1998.0,1.981356604522015,729.0,34.52,0.14324324324324325,0
1347,31.5,20.4,77.0,60.0,10.2,20.9,11.100000000000001,4620.0,4.574257425742574,3600.0,45.739999999999995,0.13246753246753246,0
1348,29.4,24.5,84.0,77.0,1.8,34.8,4.899999999999999,6468.0,6.3831047073916904,5929.0,56.160000000000004,0.02142857142857143,1
1349,31.5,25.7,87.0,81.0,4.7,12.6,5.800000000000001,7047.0,6.9806835066864785,6561.0,57.69000000000001,0.054022988505747126,1
1350,30.9,25.2,84.0,60.0,11.1,12.9,5.699999999999999,5040.0,4.969434036679155,3600.0,48.27,0.13214285714285715,0
1351,31.0,24.9,81.0,84.0,1.0,50.6,6.100000000000001,6804.0,6.712044983722994,7056.0,57.3,0.012345679012345678,1
1352,31.9,25.6,81.0,89.0,1.1,24.0,6.299999999999997,7209.0,7.124221761043581,7921.0,58.769999999999996,0.013580246913580249,1
1353,29.8,23.1,80.0,51.0,6.1,7.9,6.699999999999999,4080.0,4.034810126582278,2601.0,45.47,0.07625,1
1354,28.1,22.2,79.0,84.0,2.0,50.6,5.900000000000002,6636.0,6.582680289653804,7056.0,56.199999999999996,0.02531645569620253,1
1355,28.4,23.3,79.0,47.0,8.4,7.9,5.099999999999998,3713.0,3.668247381940328,2209.0,43.18,0.10632911392405063,0
1356,29.7,23.1,82.0,88.0,4.5,13.7,6.599999999999998,7216.0,7.144554455445545,7744.0,57.85,0.054878048780487805,1
1357,27.5,24.2,92.0,91.0,2.3,23.3,3.3000000000000007,8372.0,8.326205867727499,8281.0,63.41000000000001,0.024999999999999998,1
1358,30.1,24.7,74.0,72.0,11.1,18.4,5.400000000000002,5328.0,5.238938053097345,5184.0,47.870000000000005,0.15,0
1359,31.9,23.4,79.0,47.0,9.1,43.1,8.5,3713.0,3.653089334907517,2209.0,42.970000000000006,0.11518987341772151,0
1360,24.6,20.7,91.0,88.0,0.0,46.3,3.900000000000002,8008.0,7.904451682953312,7744.0,62.8,0.0,1
1361,29.4,24.7,61.0,61.0,6.5,39.3,4.699999999999999,3721.0,3.654847264512327,3721.0,40.75,0.10655737704918032,1
1362,31.2,23.1,78.0,61.0,3.9,34.0,8.099999999999998,4758.0,4.673870333988212,3721.0,48.33,0.049999999999999996,0
1363,29.4,20.3,79.0,74.0,3.2,48.0,9.099999999999998,5846.0,5.7443254397170085,5476.0,52.839999999999996,0.04050632911392405,1
1364,23.1,19.6,78.0,88.0,0.0,50.6,3.5,6864.0,6.7492625368731565,7744.0,57.6,0.0,1
1365,31.7,23.4,84.0,78.0,4.2,11.7,8.3,6552.0,6.442477876106195,6084.0,55.74,0.05,1
1366,29.1,20.6,65.0,51.0,8.6,39.3,8.5,3315.0,3.2595870206489677,2601.0,38.72,0.1323076923076923,0
1367,26.8,23.7,77.0,56.0,6.0,37.7,3.1000000000000014,4312.0,4.264240506329114,3136.0,45.800000000000004,0.07792207792207792,1
